order_details_id,order_id,pizza_id,quantity,date,time,pizza_type_id,size,price,name,category,ingredients,ingredient_list
90,36,bbq_ckn_m,1,2015-01-01,16:54:09,bbq_ckn,M,16.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
91,36,classic_dlx_m,1,2015-01-01,16:54:09,classic_dlx,M,16,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
92,37,ital_supr_l,1,2015-01-01,16:56:09,ital_supr,L,20.75,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
93,37,mexicana_l,1,2015-01-01,16:56:09,mexicana,L,20.25,"The Mexicana Pizza",Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","['Tomatoes', 'Red Peppers', 'Jalapeno Peppers', 'Red Onions', 'Cilantro', 'Corn', 'Chipotle Sauce', 'Garlic']"
94,38,hawaiian_s,1,2015-01-01,17:03:00,hawaiian,S,10.5,"The Hawaiian Pizza",Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","['Sliced Ham', 'Pineapple', 'Mozzarella Cheese']"
95,38,ital_cpcllo_l,1,2015-01-01,17:03:00,ital_cpcllo,L,20.5,"The Italian Capocollo Pizza",Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","['Capocollo', 'Red Peppers', 'Tomatoes', 'Goat Cheese', 'Garlic', 'Oregano']"
96,39,ital_supr_l,1,2015-01-01,17:07:23,ital_supr,L,20.75,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
97,40,four_cheese_l,1,2015-01-01,17:14:36,four_cheese,L,17.95,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
98,40,southw_ckn_s,1,2015-01-01,17:14:36,southw_ckn,S,12.75,"The Southwest Chicken Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Red Onions', 'Jalapeno Peppers', 'Corn', 'Cilantro', 'Chipotle Sauce']"
99,41,four_cheese_m,1,2015-01-01,17:15:20,four_cheese,M,14.75,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
100,41,green_garden_s,1,2015-01-01,17:15:20,green_garden,S,12,"The Green Garden Pizza",Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","['Spinach', 'Mushrooms', 'Tomatoes', 'Green Olives', 'Feta Cheese']"
101,42,big_meat_s,1,2015-01-01,17:28:09,big_meat,S,12,"The Big Meat Pizza",Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","['Bacon', 'Pepperoni', 'Italian Sausage', 'Chorizo Sausage']"
102,42,five_cheese_l,1,2015-01-01,17:28:09,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
103,42,mexicana_l,1,2015-01-01,17:28:09,mexicana,L,20.25,"The Mexicana Pizza",Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","['Tomatoes', 'Red Peppers', 'Jalapeno Peppers', 'Red Onions', 'Cilantro', 'Corn', 'Chipotle Sauce', 'Garlic']"
104,42,peppr_salami_m,1,2015-01-01,17:28:09,peppr_salami,M,16.5,"The Pepper Salami Pizza",Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","['Genoa Salami', 'Capocollo', 'Pepperoni', 'Tomatoes', 'Asiago Cheese', 'Garlic']"
105,43,ckn_alfredo_m,1,2015-01-01,17:38:34,ckn_alfredo,M,16.75,"The Chicken Alfredo Pizza",Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","['Chicken', 'Red Onions', 'Red Peppers', 'Mushrooms', 'Asiago Cheese', 'Alfredo Sauce']"
106,43,ital_supr_m,1,2015-01-01,17:38:34,ital_supr,M,16.5,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
107,43,peppr_salami_l,1,2015-01-01,17:38:34,peppr_salami,L,20.75,"The Pepper Salami Pizza",Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","['Genoa Salami', 'Capocollo', 'Pepperoni', 'Tomatoes', 'Asiago Cheese', 'Garlic']"
108,44,spin_pesto_s,1,2015-01-01,17:54:20,spin_pesto,S,12.5,"The Spinach Pesto Pizza",Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","['Spinach', 'Artichokes', 'Tomatoes', 'Sun-dried Tomatoes', 'Garlic', 'Pesto Sauce']"
109,45,four_cheese_l,1,2015-01-01,17:55:48,four_cheese,L,17.95,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
110,45,hawaiian_s,1,2015-01-01,17:55:48,hawaiian,S,10.5,"The Hawaiian Pizza",Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","['Sliced Ham', 'Pineapple', 'Mozzarella Cheese']"
111,45,thai_ckn_m,1,2015-01-01,17:55:48,thai_ckn,M,16.75,"The Thai Chicken Pizza",Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","['Chicken', 'Pineapple', 'Tomatoes', 'Red Peppers', 'Thai Sweet Chilli Sauce']"
112,46,ckn_pesto_l,1,2015-01-01,18:25:51,ckn_pesto,L,20.75,"The Chicken Pesto Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Spinach', 'Garlic', 'Pesto Sauce']"
113,46,classic_dlx_l,1,2015-01-01,18:25:51,classic_dlx,L,20.5,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
114,46,thai_ckn_m,1,2015-01-01,18:25:51,thai_ckn,M,16.75,"The Thai Chicken Pizza",Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","['Chicken', 'Pineapple', 'Tomatoes', 'Red Peppers', 'Thai Sweet Chilli Sauce']"
115,47,southw_ckn_l,1,2015-01-01,18:26:34,southw_ckn,L,20.75,"The Southwest Chicken Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Red Onions', 'Jalapeno Peppers', 'Corn', 'Cilantro', 'Chipotle Sauce']"
116,47,veggie_veg_s,1,2015-01-01,18:26:34,veggie_veg,S,12,"The Vegetables + Vegetables Pizza",Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","['Mushrooms', 'Tomatoes', 'Red Peppers', 'Green Peppers', 'Red Onions', 'Zucchini', 'Spinach', 'Garlic']"
117,48,ckn_pesto_m,1,2015-01-01,18:26:42,ckn_pesto,M,16.75,"The Chicken Pesto Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Spinach', 'Garlic', 'Pesto Sauce']"
118,48,green_garden_s,1,2015-01-01,18:26:42,green_garden,S,12,"The Green Garden Pizza",Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","['Spinach', 'Mushrooms', 'Tomatoes', 'Green Olives', 'Feta Cheese']"
119,48,prsc_argla_l,1,2015-01-01,18:26:42,prsc_argla,L,20.75,"The Prosciutto and Arugula Pizza",Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","['Prosciutto di San Daniele', 'Arugula', 'Mozzarella Cheese']"
120,48,spicy_ital_l,1,2015-01-01,18:26:42,spicy_ital,L,20.75,"The Spicy Italian Pizza",Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","['Capocollo', 'Tomatoes', 'Goat Cheese', 'Artichokes', 'Peperoncini verdi', 'Garlic']"
121,49,sicilian_l,1,2015-01-01,18:33:00,sicilian,L,20.25,"The Sicilian Pizza",Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","['Coarse Sicilian Salami', 'Tomatoes', 'Green Olives', 'Luganega Sausage', 'Onions', 'Garlic']"
122,50,the_greek_xl,1,2015-01-01,18:41:01,the_greek,XL,25.5,"The Greek Pizza",Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","['Kalamata Olives', 'Feta Cheese', 'Tomatoes', 'Garlic', 'Beef Chuck Roast', 'Red Onions']"
123,51,bbq_ckn_l,1,2015-01-01,18:48:28,bbq_ckn,L,20.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
124,51,pep_msh_pep_l,1,2015-01-01,18:48:28,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers","['Pepperoni', 'Mushrooms', 'Green Peppers']"
125,52,hawaiian_l,1,2015-01-01,18:53:02,hawaiian,L,16.5,"The Hawaiian Pizza",Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","['Sliced Ham', 'Pineapple', 'Mozzarella Cheese']"
126,52,mexicana_l,1,2015-01-01,18:53:02,mexicana,L,20.25,"The Mexicana Pizza",Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","['Tomatoes', 'Red Peppers', 'Jalapeno Peppers', 'Red Onions', 'Cilantro', 'Corn', 'Chipotle Sauce', 'Garlic']"
127,52,spicy_ital_l,1,2015-01-01,18:53:02,spicy_ital,L,20.75,"The Spicy Italian Pizza",Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","['Capocollo', 'Tomatoes', 'Goat Cheese', 'Artichokes', 'Peperoncini verdi', 'Garlic']"
128,53,pep_msh_pep_s,1,2015-01-01,18:54:17,pep_msh_pep,S,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers","['Pepperoni', 'Mushrooms', 'Green Peppers']"
129,53,spinach_supr_m,1,2015-01-01,18:54:17,spinach_supr,M,16.5,"The Spinach Supreme Pizza",Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","['Spinach', 'Red Onions', 'Pepperoni', 'Tomatoes', 'Artichokes', 'Kalamata Olives', 'Garlic', 'Asiago Cheese']"
130,54,prsc_argla_m,1,2015-01-01,19:01:45,prsc_argla,M,16.5,"The Prosciutto and Arugula Pizza",Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","['Prosciutto di San Daniele', 'Arugula', 'Mozzarella Cheese']"
131,54,thai_ckn_l,1,2015-01-01,19:01:45,thai_ckn,L,20.75,"The Thai Chicken Pizza",Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","['Chicken', 'Pineapple', 'Tomatoes', 'Red Peppers', 'Thai Sweet Chilli Sauce']"
132,55,peppr_salami_s,1,2015-01-01,19:03:19,peppr_salami,S,12.5,"The Pepper Salami Pizza",Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","['Genoa Salami', 'Capocollo', 'Pepperoni', 'Tomatoes', 'Asiago Cheese', 'Garlic']"
133,55,spicy_ital_l,1,2015-01-01,19:03:19,spicy_ital,L,20.75,"The Spicy Italian Pizza",Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","['Capocollo', 'Tomatoes', 'Goat Cheese', 'Artichokes', 'Peperoncini verdi', 'Garlic']"
134,56,classic_dlx_m,1,2015-01-01,19:07:00,classic_dlx,M,16,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
135,56,mediterraneo_l,1,2015-01-01,19:07:00,mediterraneo,L,20.25,"The Mediterranean Pizza",Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","['Spinach', 'Artichokes', 'Kalamata Olives', 'Sun-dried Tomatoes', 'Feta Cheese', 'Plum Tomatoes', 'Red Onions']"
136,56,southw_ckn_m,1,2015-01-01,19:07:00,southw_ckn,M,16.75,"The Southwest Chicken Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Red Onions', 'Jalapeno Peppers', 'Corn', 'Cilantro', 'Chipotle Sauce']"
137,57,classic_dlx_m,1,2015-01-01,19:10:51,classic_dlx,M,16,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
138,58,five_cheese_l,1,2015-01-01,19:30:40,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
139,58,pepperoni_m,1,2015-01-01,19:30:40,pepperoni,M,12.5,"The Pepperoni Pizza",Classic,"Mozzarella Cheese, Pepperoni","['Mozzarella Cheese', 'Pepperoni']"
140,59,ital_veggie_s,1,2015-01-01,19:40:08,ital_veggie,S,12.75,"The Italian Vegetables Pizza",Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","['Eggplant', 'Artichokes', 'Tomatoes', 'Zucchini', 'Red Peppers', 'Garlic', 'Pesto Sauce']"
141,59,pep_msh_pep_s,1,2015-01-01,19:40:08,pep_msh_pep,S,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers","['Pepperoni', 'Mushrooms', 'Green Peppers']"
142,59,pepperoni_l,1,2015-01-01,19:40:08,pepperoni,L,15.25,"The Pepperoni Pizza",Classic,"Mozzarella Cheese, Pepperoni","['Mozzarella Cheese', 'Pepperoni']"
143,60,ckn_pesto_l,1,2015-01-01,20:05:16,ckn_pesto,L,20.75,"The Chicken Pesto Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Spinach', 'Garlic', 'Pesto Sauce']"
144,60,four_cheese_m,1,2015-01-01,20:05:16,four_cheese,M,14.75,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
145,61,bbq_ckn_m,1,2015-01-01,20:08:43,bbq_ckn,M,16.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
146,61,ital_supr_l,1,2015-01-01,20:08:43,ital_supr,L,20.75,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
147,62,bbq_ckn_m,1,2015-01-01,20:50:16,bbq_ckn,M,16.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
148,62,spinach_supr_m,1,2015-01-01,20:50:16,spinach_supr,M,16.5,"The Spinach Supreme Pizza",Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","['Spinach', 'Red Onions', 'Pepperoni', 'Tomatoes', 'Artichokes', 'Kalamata Olives', 'Garlic', 'Asiago Cheese']"
149,63,pep_msh_pep_m,1,2015-01-01,20:51:42,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers","['Pepperoni', 'Mushrooms', 'Green Peppers']"
150,64,big_meat_s,1,2015-01-01,20:52:08,big_meat,S,12,"The Big Meat Pizza",Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","['Bacon', 'Pepperoni', 'Italian Sausage', 'Chorizo Sausage']"
151,65,pep_msh_pep_s,1,2015-01-01,21:16:00,pep_msh_pep,S,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers","['Pepperoni', 'Mushrooms', 'Green Peppers']"
152,65,sicilian_s,1,2015-01-01,21:16:00,sicilian,S,12.25,"The Sicilian Pizza",Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","['Coarse Sicilian Salami', 'Tomatoes', 'Green Olives', 'Luganega Sausage', 'Onions', 'Garlic']"
153,65,spicy_ital_s,1,2015-01-01,21:16:00,spicy_ital,S,12.5,"The Spicy Italian Pizza",Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","['Capocollo', 'Tomatoes', 'Goat Cheese', 'Artichokes', 'Peperoncini verdi', 'Garlic']"
154,65,spinach_supr_m,1,2015-01-01,21:16:00,spinach_supr,M,16.5,"The Spinach Supreme Pizza",Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","['Spinach', 'Red Onions', 'Pepperoni', 'Tomatoes', 'Artichokes', 'Kalamata Olives', 'Garlic', 'Asiago Cheese']"
155,66,classic_dlx_m,1,2015-01-01,21:47:55,classic_dlx,M,16,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
156,66,ital_cpcllo_m,1,2015-01-01,21:47:55,ital_cpcllo,M,16,"The Italian Capocollo Pizza",Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","['Capocollo', 'Red Peppers', 'Tomatoes', 'Goat Cheese', 'Garlic', 'Oregano']"
157,67,southw_ckn_l,1,2015-01-01,22:03:40,southw_ckn,L,20.75,"The Southwest Chicken Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Red Onions', 'Jalapeno Peppers', 'Corn', 'Cilantro', 'Chipotle Sauce']"
158,68,classic_dlx_m,1,2015-01-01,22:07:32,classic_dlx,M,16,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
159,68,ital_supr_l,1,2015-01-01,22:07:32,ital_supr,L,20.75,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
160,68,ital_supr_m,1,2015-01-01,22:07:32,ital_supr,M,16.5,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
161,69,bbq_ckn_l,1,2015-01-01,22:12:13,bbq_ckn,L,20.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
162,70,ital_veggie_s,1,2015-01-02,11:38:51,ital_veggie,S,12.75,"The Italian Vegetables Pizza",Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","['Eggplant', 'Artichokes', 'Tomatoes', 'Zucchini', 'Red Peppers', 'Garlic', 'Pesto Sauce']"
163,70,soppressata_l,1,2015-01-02,11:38:51,soppressata,L,20.75,"The Soppressata Pizza",Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","['Soppressata Salami', 'Fontina Cheese', 'Mozzarella Cheese', 'Mushrooms', 'Garlic']"
164,71,thai_ckn_l,1,2015-01-02,11:40:50,thai_ckn,L,20.75,"The Thai Chicken Pizza",Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","['Chicken', 'Pineapple', 'Tomatoes', 'Red Peppers', 'Thai Sweet Chilli Sauce']"
165,72,spinach_fet_l,1,2015-01-02,11:57:25,spinach_fet,L,20.25,"The Spinach and Feta Pizza",Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","['Spinach', 'Mushrooms', 'Red Onions', 'Feta Cheese', 'Garlic']"
166,73,thai_ckn_s,1,2015-01-02,11:58:56,thai_ckn,S,12.75,"The Thai Chicken Pizza",Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","['Chicken', 'Pineapple', 'Tomatoes', 'Red Peppers', 'Thai Sweet Chilli Sauce']"
167,74,five_cheese_l,1,2015-01-02,12:01:12,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
168,74,mexicana_l,1,2015-01-02,12:01:12,mexicana,L,20.25,"The Mexicana Pizza",Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","['Tomatoes', 'Red Peppers', 'Jalapeno Peppers', 'Red Onions', 'Cilantro', 'Corn', 'Chipotle Sauce', 'Garlic']"
169,74,spin_pesto_s,1,2015-01-02,12:01:12,spin_pesto,S,12.5,"The Spinach Pesto Pizza",Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","['Spinach', 'Artichokes', 'Tomatoes', 'Sun-dried Tomatoes', 'Garlic', 'Pesto Sauce']"
170,74,spinach_supr_l,1,2015-01-02,12:01:12,spinach_supr,L,20.75,"The Spinach Supreme Pizza",Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","['Spinach', 'Red Onions', 'Pepperoni', 'Tomatoes', 'Artichokes', 'Kalamata Olives', 'Garlic', 'Asiago Cheese']"
171,75,ital_supr_s,1,2015-01-02,12:10:15,ital_supr,S,12.5,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
172,75,mediterraneo_l,1,2015-01-02,12:10:15,mediterraneo,L,20.25,"The Mediterranean Pizza",Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","['Spinach', 'Artichokes', 'Kalamata Olives', 'Sun-dried Tomatoes', 'Feta Cheese', 'Plum Tomatoes', 'Red Onions']"
173,75,napolitana_l,1,2015-01-02,12:10:15,napolitana,L,20.5,"The Napolitana Pizza",Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","['Tomatoes', 'Anchovies', 'Green Olives', 'Red Onions', 'Garlic']"
174,76,big_meat_s,1,2015-01-02,12:21:17,big_meat,S,12,"The Big Meat Pizza",Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","['Bacon', 'Pepperoni', 'Italian Sausage', 'Chorizo Sausage']"
175,76,hawaiian_l,1,2015-01-02,12:21:17,hawaiian,L,16.5,"The Hawaiian Pizza",Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","['Sliced Ham', 'Pineapple', 'Mozzarella Cheese']"
176,76,ital_veggie_l,1,2015-01-02,12:21:17,ital_veggie,L,21,"The Italian Vegetables Pizza",Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","['Eggplant', 'Artichokes', 'Tomatoes', 'Zucchini', 'Red Peppers', 'Garlic', 'Pesto Sauce']"
177,76,spicy_ital_l,1,2015-01-02,12:21:17,spicy_ital,L,20.75,"The Spicy Italian Pizza",Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","['Capocollo', 'Tomatoes', 'Goat Cheese', 'Artichokes', 'Peperoncini verdi', 'Garlic']"
178,77,bbq_ckn_m,1,2015-01-02,12:22:46,bbq_ckn,M,16.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
179,77,hawaiian_m,1,2015-01-02,12:22:46,hawaiian,M,13.25,"The Hawaiian Pizza",Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","['Sliced Ham', 'Pineapple', 'Mozzarella Cheese']"
